id,Geography,medianHomeValue
42049,"Erie County, Pennsylvania",120300
42051,"Fayette County, Pennsylvania",92000
42053,"Forest County, Pennsylvania",85600
42055,"Franklin County, Pennsylvania",174400
42057,"Fulton County, Pennsylvania",151700
42059,"Greene County, Pennsylvania",102100
42061,"Huntingdon County, Pennsylvania",120600
42063,"Indiana County, Pennsylvania",107600
42065,"Jefferson County, Pennsylvania",94200
42067,"Juniata County, Pennsylvania",146200
42069,"Lackawanna County, Pennsylvania",147100
42071,"Lancaster County, Pennsylvania",191400
42073,"Lawrence County, Pennsylvania",99300
42075,"Lebanon County, Pennsylvania",164900
42077,"Lehigh County, Pennsylvania",192300
42079,"Luzerne County, Pennsylvania",123500
42081,"Lycoming County, Pennsylvania",141100
42083,"McKean County, Pennsylvania",76000
42085,"Mercer County, Pennsylvania",111000
42087,"Mifflin County, Pennsylvania",99700
42089,"Monroe County, Pennsylvania",170600
42091,"Montgomery County, Pennsylvania",293800
42093,"Montour County, Pennsylvania",170700
42095,"Northampton County, Pennsylvania",207700
42097,"Northumberland County, Pennsylvania",109200
42099,"Perry County, Pennsylvania",161800
42101,"Philadelphia County, Pennsylvania",147300
42103,"Pike County, Pennsylvania",180600
42105,"Potter County, Pennsylvania",101300
42107,"Schuylkill County, Pennsylvania",95200
42109,"Snyder County, Pennsylvania",152500
42111,"Somerset County, Pennsylvania",100000
42113,"Sullivan County, Pennsylvania",145800
42115,"Susquehanna County, Pennsylvania",154100
42117,"Tioga County, Pennsylvania",129900
42119,"Union County, Pennsylvania",164900
42121,"Venango County, Pennsylvania",82700
42123,"Warren County, Pennsylvania",90900
42125,"Washington County, Pennsylvania",156000
42127,"Wayne County, Pennsylvania",174500
42129,"Westmoreland County, Pennsylvania",140600
42131,"Wyoming County, Pennsylvania",162400
42133,"York County, Pennsylvania",168300
44001,"Bristol County, Rhode Island",330000
44003,"Kent County, Rhode Island",208400
44005,"Newport County, Rhode Island",352900
44007,"Providence County, Rhode Island",209800
44009,"Washington County, Rhode Island",315100
45001,"Abbeville County, South Carolina",88100
45003,"Aiken County, South Carolina",134000
45005,"Allendale County, South Carolina",53700
45007,"Anderson County, South Carolina",130300
45009,"Bamberg County, South Carolina",65200
45011,"Barnwell County, South Carolina",76600
45013,"Beaufort County, South Carolina",273000
45015,"Berkeley County, South Carolina",160900
45017,"Calhoun County, South Carolina",98500
45019,"Charleston County, South Carolina",252700
45021,"Cherokee County, South Carolina",90400
45023,"Chester County, South Carolina",89300
45025,"Chesterfield County, South Carolina",79100
45027,"Clarendon County, South Carolina",87200
45029,"Colleton County, South Carolina",85800
45031,"Darlington County, South Carolina",84700
45033,"Dillon County, South Carolina",65800
45035,"Dorchester County, South Carolina",169700
45037,"Edgefield County, South Carolina",119300
45039,"Fairfield County, South Carolina",96300
45041,"Florence County, South Carolina",126100
45043,"Georgetown County, South Carolina",165400
45045,"Greenville County, South Carolina",160900
45047,"Greenwood County, South Carolina",109700
45049,"Hampton County, South Carolina",75500
45051,"Horry County, South Carolina",162100
45053,"Jasper County, South Carolina",112100
45055,"Kershaw County, South Carolina",120600
45057,"Lancaster County, South Carolina",157700
45059,"Laurens County, South Carolina",86500
45061,"Lee County, South Carolina",68100
45063,"Lexington County, South Carolina",143900
45065,"McCormick County, South Carolina",120800
45067,"Marion County, South Carolina",73400
45069,"Marlboro County, South Carolina",63300
45071,"Newberry County, South Carolina",100600
45073,"Oconee County, South Carolina",151100
45075,"Orangeburg County, South Carolina",91200
45077,"Pickens County, South Carolina",124900
45079,"Richland County, South Carolina",151500
45081,"Saluda County, South Carolina",93300
45083,"Spartanburg County, South Carolina",124900
45085,"Sumter County, South Carolina",108900
45087,"Union County, South Carolina",74500
45089,"Williamsburg County, South Carolina",68100
45091,"York County, South Carolina",166700
46003,"Aurora County, South Dakota",69000
46005,"Beadle County, South Dakota",106400
46007,"Bennett County, South Dakota",60900
46009,"Bon Homme County, South Dakota",75900
46011,"Brookings County, South Dakota",160500
46013,"Brown County, South Dakota",149000
46015,"Brule County, South Dakota",106900
46017,"Buffalo County, South Dakota",60000
46019,"Butte County, South Dakota",119000
46021,"Campbell County, South Dakota",63800
46023,"Charles Mix County, South Dakota",90800
46025,"Clark County, South Dakota",77000
46027,"Clay County, South Dakota",137500
46029,"Codington County, South Dakota",159300
46031,"Corson County, South Dakota",56000
46033,"Custer County, South Dakota",202000
46035,"Davison County, South Dakota",137900
46037,"Day County, South Dakota",83600
46039,"Deuel County, South Dakota",117700
46041,"Dewey County, South Dakota",63200
46043,"Douglas County, South Dakota",75100
46045,"Edmunds County, South Dakota",112300
46047,"Fall River County, South Dakota",115900
46049,"Faulk County, South Dakota",84300
46051,"Grant County, South Dakota",116200
46053,"Gregory County, South Dakota",63400
46055,"Haakon County, South Dakota",74800
46057,"Hamlin County, South Dakota",114800
46059,"Hand County, South Dakota",96000
46061,"Hanson County, South Dakota",114100
46063,"Harding County, South Dakota",88100
46065,"Hughes County, South Dakota",170700
46067,"Hutchinson County, South Dakota",74400
46069,"Hyde County, South Dakota",80800
46071,"Jackson County, South Dakota",54700
46073,"Jerauld County, South Dakota",80500
46075,"Jones County, South Dakota",58100
46077,"Kingsbury County, South Dakota",93800
46079,"Lake County, South Dakota",147100
46081,"Lawrence County, South Dakota",190000
46083,"Lincoln County, South Dakota",198500
46085,"Lyman County, South Dakota",73500
46087,"McCook County, South Dakota",115200
46089,"McPherson County, South Dakota",55500
46091,"Marshall County, South Dakota",88700
46093,"Meade County, South Dakota",166200
46095,"Mellette County, South Dakota",44400
46097,"Miner County, South Dakota",73900
46099,"Minnehaha County, South Dakota",160100
46101,"Moody County, South Dakota",121300
46102,"Oglala Lakota County, South Dakota",19800
46103,"Pennington County, South Dakota",166900
46105,"Perkins County, South Dakota",68600
46107,"Potter County, South Dakota",81400
46109,"Roberts County, South Dakota",92500
46111,"Sanborn County, South Dakota",75600
46115,"Spink County, South Dakota",74400
46117,"Stanley County, South Dakota",142100
46119,"Sully County, South Dakota",122600
46121,"Todd County, South Dakota",46800
46123,"Tripp County, South Dakota",78800
46125,"Turner County, South Dakota",107000
46127,"Union County, South Dakota",156500
46129,"Walworth County, South Dakota",80000
46135,"Yankton County, South Dakota",130500
46137,"Ziebach County, South Dakota",57500
47001,"Anderson County, Tennessee",132300
47003,"Bedford County, Tennessee",121700
47005,"Benton County, Tennessee",88200
47007,"Bledsoe County, Tennessee",119400
47009,"Blount County, Tennessee",168000
47011,"Bradley County, Tennessee",145000
47013,"Campbell County, Tennessee",89000
47015,"Cannon County, Tennessee",135400
47017,"Carroll County, Tennessee",85300
47019,"Carter County, Tennessee",111500
47021,"Cheatham County, Tennessee",163700
47023,"Chester County, Tennessee",107300
47025,"Claiborne County, Tennessee",98500
47027,"Clay County, Tennessee",89400
47029,"Cocke County, Tennessee",100100
47031,"Coffee County, Tennessee",116500
47033,"Crockett County, Tennessee",94200
47035,"Cumberland County, Tennessee",136800
47037,"Davidson County, Tennessee",177700
47039,"Decatur County, Tennessee",90700
47041,"DeKalb County, Tennessee",128100
47043,"Dickson County, Tennessee",143500
47045,"Dyer County, Tennessee",103400
47047,"Fayette County, Tennessee",183000
47049,"Fentress County, Tennessee",105200
47051,"Franklin County, Tennessee",110700
47053,"Gibson County, Tennessee",93000
47055,"Giles County, Tennessee",113900
47057,"Grainger County, Tennessee",102300
47059,"Greene County, Tennessee",113700
47061,"Grundy County, Tennessee",79900
47063,"Hamblen County, Tennessee",126200
47065,"Hamilton County, Tennessee",162900
47067,"Hancock County, Tennessee",83400
47069,"Hardeman County, Tennessee",84800
47071,"Hardin County, Tennessee",103900
47073,"Hawkins County, Tennessee",111000
47075,"Haywood County, Tennessee",100500
47077,"Henderson County, Tennessee",94000
47079,"Henry County, Tennessee",95500
47081,"Hickman County, Tennessee",103600
47083,"Houston County, Tennessee",93200
47085,"Humphreys County, Tennessee",103900
47087,"Jackson County, Tennessee",99500
47089,"Jefferson County, Tennessee",130900
47091,"Johnson County, Tennessee",114200
47093,"Knox County, Tennessee",164700
47095,"Lake County, Tennessee",76000
47097,"Lauderdale County, Tennessee",79900
47099,"Lawrence County, Tennessee",98700
47101,"Lewis County, Tennessee",89600
47103,"Lincoln County, Tennessee",114000
47105,"Loudon County, Tennessee",185900
47107,"McMinn County, Tennessee",116900
47109,"McNairy County, Tennessee",85400
47111,"Macon County, Tennessee",106400
47113,"Madison County, Tennessee",123400
47115,"Marion County, Tennessee",119000
47117,"Marshall County, Tennessee",114700
47119,"Maury County, Tennessee",146000
47121,"Meigs County, Tennessee",103900
47123,"Monroe County, Tennessee",113600
47125,"Montgomery County, Tennessee",148600
47127,"Moore County, Tennessee",161800
47129,"Morgan County, Tennessee",94300
47131,"Obion County, Tennessee",87200
47133,"Overton County, Tennessee",107200
47135,"Perry County, Tennessee",81900
47137,"Pickett County, Tennessee",118300
47139,"Polk County, Tennessee",109600
47141,"Putnam County, Tennessee",150100
47143,"Rhea County, Tennessee",108100
47145,"Roane County, Tennessee",127900
47147,"Robertson County, Tennessee",158800
47149,"Rutherford County, Tennessee",164800
47151,"Scott County, Tennessee",86700
47153,"Sequatchie County, Tennessee",135000
47155,"Sevier County, Tennessee",158200
47157,"Shelby County, Tennessee",132200
47159,"Smith County, Tennessee",118100
47161,"Stewart County, Tennessee",125200
47163,"Sullivan County, Tennessee",125200
47165,"Sumner County, Tennessee",184900
47167,"Tipton County, Tennessee",140400
47169,"Trousdale County, Tennessee",129100
47171,"Unicoi County, Tennessee",112300
47173,"Union County, Tennessee",112500
47175,"Van Buren County, Tennessee",95200
47177,"Warren County, Tennessee",101800
47179,"Washington County, Tennessee",149200
47181,"Wayne County, Tennessee",87600
47183,"Weakley County, Tennessee",98200
47185,"White County, Tennessee",96400
47187,"Williamson County, Tennessee",368100
47189,"Wilson County, Tennessee",211700
48001,"Anderson County, Texas",85800
48003,"Andrews County, Texas",122000
48005,"Angelina County, Texas",89300
48007,"Aransas County, Texas",154500
48009,"Archer County, Texas",113300
48011,"Armstrong County, Texas",113100
48013,"Atascosa County, Texas",93000
48015,"Austin County, Texas",164300
48017,"Bailey County, Texas",62700
48019,"Bandera County, Texas",159200
48021,"Bastrop County, Texas",142100
48023,"Baylor County, Texas",72600
48025,"Bee County, Texas",76400
48027,"Bell County, Texas",130900
48029,"Bexar County, Texas",134400
48031,"Blanco County, Texas",192000
48033,"Borden County, Texas",103800
48035,"Bosque County, Texas",95000
48037,"Bowie County, Texas",103900
48039,"Brazoria County, Texas",157100
48041,"Brazos County, Texas",164600
48043,"Brewster County, Texas",117500
48045,"Briscoe County, Texas",63800
48047,"Brooks County, Texas",57000
48049,"Brown County, Texas",91000
48051,"Burleson County, Texas",98500
48053,"Burnet County, Texas",163800
48055,"Caldwell County, Texas",119400
48057,"Calhoun County, Texas",111500
48059,"Callahan County, Texas",73200
48061,"Cameron County, Texas",79900
48063,"Camp County, Texas",80300
48065,"Carson County, Texas",99200
48067,"Cass County, Texas",85500
48069,"Castro County, Texas",70400
48071,"Chambers County, Texas",158700
48073,"Cherokee County, Texas",89300
48075,"Childress County, Texas",73200
48077,"Clay County, Texas",82300
48079,"Cochran County, Texas",33000
48081,"Coke County, Texas",74000
48083,"Coleman County, Texas",63800
48085,"Collin County, Texas",240700
48087,"Collingsworth County, Texas",57600
48089,"Colorado County, Texas",106200
48091,"Comal County, Texas",227000
48093,"Comanche County, Texas",79400
48095,"Concho County, Texas",100800
48097,"Cooke County, Texas",134000
48099,"Coryell County, Texas",103400
48101,"Cottle County, Texas",42600
48103,"Crane County, Texas",77800
48105,"Crockett County, Texas",76600
48107,"Crosby County, Texas",56100
48109,"Culberson County, Texas",60100
48111,"Dallam County, Texas",79000
48113,"Dallas County, Texas",138600
48115,"Dawson County, Texas",62200
48117,"Deaf Smith County, Texas",87400
48119,"Delta County, Texas",71200
48121,"Denton County, Texas",212200
48123,"DeWitt County, Texas",104300
48125,"Dickens County, Texas",50700
48127,"Dimmit County, Texas",61300
48129,"Donley County, Texas",66400
48131,"Duval County, Texas",48400
48133,"Eastland County, Texas",58800
48135,"Ector County, Texas",112300
48137,"Edwards County, Texas",73100
48139,"Ellis County, Texas",150300
48141,"El Paso County, Texas",114700
48143,"Erath County, Texas",127100
48145,"Falls County, Texas",65200
48147,"Fannin County, Texas",94500
48149,"Fayette County, Texas",154700
48151,"Fisher County, Texas",62700
48153,"Floyd County, Texas",57900
48155,"Foard County, Texas",48600
48157,"Fort Bend County, Texas",217600
48159,"Franklin County, Texas",116600
48161,"Freestone County, Texas",82500
48163,"Frio County, Texas",71900
48165,"Gaines County, Texas",102400
48167,"Galveston County, Texas",161100
48169,"Garza County, Texas",83300
48171,"Gillespie County, Texas",254500
48173,"Glasscock County, Texas",191500
48175,"Goliad County, Texas",124700
48177,"Gonzales County, Texas",98800
48179,"Gray County, Texas",73700
48181,"Grayson County, Texas",110000
48183,"Gregg County, Texas",125700
48185,"Grimes County, Texas",105800
48187,"Guadalupe County, Texas",169200
48189,"Hale County, Texas",77700
48191,"Hall County, Texas",47800
48193,"Hamilton County, Texas",102300
48195,"Hansford County, Texas",89400
48197,"Hardeman County, Texas",38400
48199,"Hardin County, Texas",105100
48201,"Harris County, Texas",145600
48203,"Harrison County, Texas",110100
48205,"Hartley County, Texas",148200
48207,"Haskell County, Texas",49200
48209,"Hays County, Texas",195800
48211,"Hemphill County, Texas",127600
48213,"Henderson County, Texas",94100
48215,"Hidalgo County, Texas",81400
48217,"Hill County, Texas",89100
48219,"Hockley County, Texas",80800
48221,"Hood County, Texas",162600
48223,"Hopkins County, Texas",96300
48225,"Houston County, Texas",77400
48227,"Howard County, Texas",81800
48229,"Hudspeth County, Texas",44300
48231,"Hunt County, Texas",96400
48233,"Hutchinson County, Texas",72800
48235,"Irion County, Texas",153000
48237,"Jack County, Texas",77700
48239,"Jackson County, Texas",89900
48241,"Jasper County, Texas",89300
48243,"Jeff Davis County, Texas",112100
48245,"Jefferson County, Texas",99500
48247,"Jim Hogg County, Texas",65500
48249,"Jim Wells County, Texas",73300
48251,"Johnson County, Texas",124500
48253,"Jones County, Texas",73200
48255,"Karnes County, Texas",90000
48257,"Kaufman County, Texas",141500
48259,"Kendall County, Texas",285900
48261,"Kenedy County, Texas",-
48263,"Kent County, Texas",72900
48265,"Kerr County, Texas",162600
48267,"Kimble County, Texas",114900
48269,"King County, Texas",72200
48271,"Kinney County, Texas",72700
48273,"Kleberg County, Texas",86600
48275,"Knox County, Texas",43300
48277,"Lamar County, Texas",86300
48279,"Lamb County, Texas",65700
48281,"Lampasas County, Texas",138700
48283,"La Salle County, Texas",63500
48285,"Lavaca County, Texas",131000
48287,"Lee County, Texas",127000
48289,"Leon County, Texas",99600
48291,"Liberty County, Texas",89100
48293,"Limestone County, Texas",83200
48295,"Lipscomb County, Texas",95300
48297,"Live Oak County, Texas",84900
48299,"Llano County, Texas",169200
48301,"Loving County, Texas",-
48303,"Lubbock County, Texas",117100
48305,"Lynn County, Texas",70600
48307,"McCulloch County, Texas",75800
48309,"McLennan County, Texas",118200
48311,"McMullen County, Texas",78100
48313,"Madison County, Texas",103900
48315,"Marion County, Texas",89600
48317,"Martin County, Texas",108900
48319,"Mason County, Texas",136600
48321,"Matagorda County, Texas",98700
48323,"Maverick County, Texas",93100
48325,"Medina County, Texas",126000
48327,"Menard County, Texas",56300
48329,"Midland County, Texas",175700
48331,"Milam County, Texas",82400
48333,"Mills County, Texas",123100
48335,"Mitchell County, Texas",60800
48337,"Montague County, Texas",93000
48339,"Montgomery County, Texas",190000
48341,"Moore County, Texas",98200
48343,"Morris County, Texas",77000
48345,"Motley County, Texas",55200
48347,"Nacogdoches County, Texas",114300
48349,"Navarro County, Texas",83800
48351,"Newton County, Texas",72300
48353,"Nolan County, Texas",65400
48355,"Nueces County, Texas",116600
48357,"Ochiltree County, Texas",91800
48359,"Oldham County, Texas",81100
48361,"Orange County, Texas",101500
48363,"Palo Pinto County, Texas",87000
48365,"Panola County, Texas",92900
48367,"Parker County, Texas",170100
48369,"Parmer County, Texas",83600
48371,"Pecos County, Texas",69800
48373,"Polk County, Texas",84600
48375,"Potter County, Texas",88700
48377,"Presidio County, Texas",61600
48379,"Rains County, Texas",95500
48381,"Randall County, Texas",151800
48383,"Reagan County, Texas",85000
48385,"Real County, Texas",110600
48387,"Red River County, Texas",62700
48389,"Reeves County, Texas",44400
48391,"Refugio County, Texas",77100
48393,"Roberts County, Texas",119500
48395,"Robertson County, Texas",99900
48397,"Rockwall County, Texas",206700
48399,"Runnels County, Texas",75600
48401,"Rusk County, Texas",107800
48403,"Sabine County, Texas",80700
48405,"San Augustine County, Texas",80200
48407,"San Jacinto County, Texas",88000
48409,"San Patricio County, Texas",97800
48411,"San Saba County, Texas",80500
48413,"Schleicher County, Texas",72300
48415,"Scurry County, Texas",89400
48417,"Shackelford County, Texas",76400
48419,"Shelby County, Texas",74900
48421,"Sherman County, Texas",82900
48423,"Smith County, Texas",137600
48425,"Somervell County, Texas",158900
48427,"Starr County, Texas",66600
48429,"Stephens County, Texas",77500
48431,"Sterling County, Texas",95100
48433,"Stonewall County, Texas",53900
48435,"Sutton County, Texas",92100
48437,"Swisher County, Texas",71900
48439,"Tarrant County, Texas",148100
48441,"Taylor County, Texas",107600
48443,"Terrell County, Texas",64600
48445,"Terry County, Texas",65900
48447,"Throckmorton County, Texas",64100
48449,"Titus County, Texas",97200
48451,"Tom Green County, Texas",116500
48453,"Travis County, Texas",253600
48455,"Trinity County, Texas",78000
48457,"Tyler County, Texas",81800
48459,"Upshur County, Texas",96500
48461,"Upton County, Texas",61300
48463,"Uvalde County, Texas",78200
48465,"Val Verde County, Texas",93900
48467,"Van Zandt County, Texas",105900
48469,"Victoria County, Texas",124100
48471,"Walker County, Texas",123600
48473,"Waller County, Texas",153800
48475,"Ward County, Texas",82000
48477,"Washington County, Texas",156000
48479,"Webb County, Texas",110500
48481,"Wharton County, Texas",107000
48483,"Wheeler County, Texas",86300
48485,"Wichita County, Texas",91700
48487,"Wilbarger County, Texas",71000
48489,"Willacy County, Texas",49400
48491,"Williamson County, Texas",209400
48493,"Wilson County, Texas",162300
48495,"Winkler County, Texas",49700
48497,"Wise County, Texas",132700
48499,"Wood County, Texas",113800
48501,"Yoakum County, Texas",81000
48503,"Young County, Texas",86300
48505,"Zapata County, Texas",60100
48507,"Zavala County, Texas",39800
49001,"Beaver County, Utah",146900
49003,"Box Elder County, Utah",169200
49005,"Cache County, Utah",197700
49007,"Carbon County, Utah",126800
49009,"Daggett County, Utah",206700
49011,"Davis County, Utah",234300
49013,"Duchesne County, Utah",174900
49015,"Emery County, Utah",135100
49017,"Garfield County, Utah",159100
49019,"Grand County, Utah",223900
49021,"Iron County, Utah",172100
49023,"Juab County, Utah",169900
49025,"Kane County, Utah",187300
49027,"Millard County, Utah",142700
49029,"Morgan County, Utah",283400
49031,"Piute County, Utah",136300
49033,"Rich County, Utah",169800
49035,"Salt Lake County, Utah",243700
49037,"San Juan County, Utah",137600
49039,"Sanpete County, Utah",164700
49041,"Sevier County, Utah",149200
49043,"Summit County, Utah",515500
49045,"Tooele County, Utah",182300
49047,"Uintah County, Utah",190900
49049,"Utah County, Utah",239300
49051,"Wasatch County, Utah",336100
49053,"Washington County, Utah",221700
49055,"Wayne County, Utah",195900
49057,"Weber County, Utah",171200
50001,"Addison County, Vermont",236400
50003,"Bennington County, Vermont",207300
50005,"Caledonia County, Vermont",164200
50007,"Chittenden County, Vermont",275000
50009,"Essex County, Vermont",123800
50011,"Franklin County, Vermont",206500
50013,"Grand Isle County, Vermont",259600
50015,"Lamoille County, Vermont",220300
50017,"Orange County, Vermont",191700
50019,"Orleans County, Vermont",156800
50021,"Rutland County, Vermont",179200
50023,"Washington County, Vermont",213200
50025,"Windham County, Vermont",209500
50027,"Windsor County, Vermont",215800
51001,"Accomack County, Virginia",151900
51003,"Albemarle County, Virginia",317300
51005,"Alleghany County, Virginia",111500
51007,"Amelia County, Virginia",171500
51009,"Amherst County, Virginia",149400
51011,"Appomattox County, Virginia",149600
51013,"Arlington County, Virginia",623300
51015,"Augusta County, Virginia",199700
51017,"Bath County, Virginia",146400
51019,"Bedford County, Virginia",196900
51021,"Bland County, Virginia",102200
51023,"Botetourt County, Virginia",209700
51025,"Brunswick County, Virginia",109100
51027,"Buchanan County, Virginia",70500
51029,"Buckingham County, Virginia",123800
51031,"Campbell County, Virginia",152600
51033,"Caroline County, Virginia",189000
51035,"Carroll County, Virginia",109400
51036,"Charles City County, Virginia",163400
51037,"Charlotte County, Virginia",99900
51041,"Chesterfield County, Virginia",218700
51043,"Clarke County, Virginia",333000
51045,"Craig County, Virginia",153700
51047,"Culpeper County, Virginia",255000
51049,"Cumberland County, Virginia",139900
51051,"Dickenson County, Virginia",72700
51053,"Dinwiddie County, Virginia",153800
51057,"Essex County, Virginia",166200
51059,"Fairfax County, Virginia",516800
51061,"Fauquier County, Virginia",363800
51063,"Floyd County, Virginia",153700
51065,"Fluvanna County, Virginia",222500
51067,"Franklin County, Virginia",167900
51069,"Frederick County, Virginia",231400
51071,"Giles County, Virginia",105300
51073,"Gloucester County, Virginia",225100
51075,"Goochland County, Virginia",302600
51077,"Grayson County, Virginia",91500
51079,"Greene County, Virginia",241000
51081,"Greensville County, Virginia",95900
51083,"Halifax County, Virginia",109200
51085,"Hanover County, Virginia",258900
51087,"Henrico County, Virginia",216400
51089,"Henry County, Virginia",95500
51091,"Highland County, Virginia",160800
51093,"Isle of Wight County, Virginia",244600
51095,"James City County, Virginia",318700
51097,"King and Queen County, Virginia",170000
51099,"King George County, Virginia",288000
51101,"King William County, Virginia",200100
51103,"Lancaster County, Virginia",227000
51105,"Lee County, Virginia",78600
51107,"Loudoun County, Virginia",462100
51109,"Louisa County, Virginia",202100
51111,"Lunenburg County, Virginia",109200
51113,"Madison County, Virginia",241300
51115,"Mathews County, Virginia",232000
51117,"Mecklenburg County, Virginia",123300
51119,"Middlesex County, Virginia",248800
51121,"Montgomery County, Virginia",202900
51125,"Nelson County, Virginia",231500
51127,"New Kent County, Virginia",249100
51131,"Northampton County, Virginia",164600
51133,"Northumberland County, Virginia",256400
51135,"Nottoway County, Virginia",125500
51137,"Orange County, Virginia",236100
51139,"Page County, Virginia",171300
51141,"Patrick County, Virginia",115300
51143,"Pittsylvania County, Virginia",114400
51145,"Powhatan County, Virginia",254200
51147,"Prince Edward County, Virginia",151200
51149,"Prince George County, Virginia",205400
51153,"Prince William County, Virginia",345900
51155,"Pulaski County, Virginia",136700
51157,"Rappahannock County, Virginia",362100
51159,"Richmond County, Virginia",153300
51161,"Roanoke County, Virginia",189800
51163,"Rockbridge County, Virginia",193300
51165,"Rockingham County, Virginia",200900
51167,"Russell County, Virginia",94100
51169,"Scott County, Virginia",92200
51171,"Shenandoah County, Virginia",200100
51173,"Smyth County, Virginia",91100
51175,"Southampton County, Virginia",161500
51177,"Spotsylvania County, Virginia",252900
51179,"Stafford County, Virginia",314800
51181,"Surry County, Virginia",166600
51183,"Sussex County, Virginia",128300
51185,"Tazewell County, Virginia",94400
51187,"Warren County, Virginia",223300
51191,"Washington County, Virginia",136600
51193,"Westmoreland County, Virginia",198300
51195,"Wise County, Virginia",86000
51197,"Wythe County, Virginia",128200
51199,"York County, Virginia",314400
51510,"Alexandria city, Virginia",520700
51520,"Bristol city, Virginia",109100
51530,"Buena Vista city, Virginia",112400
51540,"Charlottesville city, Virginia",280100
51550,"Chesapeake city, Virginia",256500
51570,"Colonial Heights city, Virginia",166800
51580,"Covington city, Virginia",70900
51590,"Danville city, Virginia",90800
51595,"Emporia city, Virginia",122600
51600,"Fairfax city, Virginia",487700
51610,"Falls Church city, Virginia",724000
51620,"Franklin city, Virginia",171700
51630,"Fredericksburg city, Virginia",321500
51640,"Galax city, Virginia",101600
51650,"Hampton city, Virginia",187700
51660,"Harrisonburg city, Virginia",197400
51670,"Hopewell city, Virginia",125400
51678,"Lexington city, Virginia",230500
51680,"Lynchburg city, Virginia",149600
51683,"Manassas city, Virginia",293500
51685,"Manassas Park city, Virginia",257800
51690,"Martinsville city, Virginia",88700
51700,"Newport News city, Virginia",189000
51710,"Norfolk city, Virginia",193100
51720,"Norton city, Virginia",92500
51730,"Petersburg city, Virginia",111300
51735,"Poquoson city, Virginia",301800
51740,"Portsmouth city, Virginia",169400
51750,"Radford city, Virginia",153900
51760,"Richmond city, Virginia",199300
51770,"Roanoke city, Virginia",133000
51775,"Salem city, Virginia",173800
51790,"Staunton city, Virginia",163000
51800,"Suffolk city, Virginia",236600
51810,"Virginia Beach city, Virginia",262200
51820,"Waynesboro city, Virginia",158800
51830,"Williamsburg city, Virginia",319500
51840,"Winchester city, Virginia",218600
53001,"Adams County, Washington",146400
53003,"Asotin County, Washington",177600
53005,"Benton County, Washington",188300
53007,"Chelan County, Washington",246100
53009,"Clallam County, Washington",220200
53011,"Clark County, Washington",249400
53013,"Columbia County, Washington",162200
53015,"Cowlitz County, Washington",180000
53017,"Douglas County, Washington",214900
53019,"Ferry County, Washington",164400
53021,"Franklin County, Washington",169700
53023,"Garfield County, Washington",138500
53025,"Grant County, Washington",153800
53027,"Grays Harbor County, Washington",159400
53029,"Island County, Washington",295800
53031,"Jefferson County, Washington",291200
53033,"King County, Washington",407400
53035,"Kitsap County, Washington",262400
53037,"Kittitas County, Washington",246300
53039,"Klickitat County, Washington",197500
53041,"Lewis County, Washington",174800
53043,"Lincoln County, Washington",145300
53045,"Mason County, Washington",201800
53047,"Okanogan County, Washington",165300
53049,"Pacific County, Washington",159200
53051,"Pend Oreille County, Washington",181700
53053,"Pierce County, Washington",239400
53055,"San Juan County, Washington",456800
53057,"Skagit County, Washington",255100
53059,"Skamania County, Washington",243000
53061,"Snohomish County, Washington",309800
53063,"Spokane County, Washington",186500
53065,"Stevens County, Washington",174800
53067,"Thurston County, Washington",242900
53069,"Wahkiakum County, Washington",197000
53071,"Walla Walla County, Washington",191700
53073,"Whatcom County, Washington",283000
53075,"Whitman County, Washington",188100
53077,"Yakima County, Washington",160700
54001,"Barbour County, West Virginia",99600
54003,"Berkeley County, West Virginia",163800
54005,"Boone County, West Virginia",72900
54007,"Braxton County, West Virginia",84500
54009,"Brooke County, West Virginia",89200
54011,"Cabell County, West Virginia",114000
54013,"Calhoun County, West Virginia",80000
54015,"Clay County, West Virginia",77700
54017,"Doddridge County, West Virginia",95700
54019,"Fayette County, West Virginia",81300
54021,"Gilmer County, West Virginia",84500
54023,"Grant County, West Virginia",130700
54025,"Greenbrier County, West Virginia",110000
54027,"Hampshire County, West Virginia",125600
54029,"Hancock County, West Virginia",86600
54031,"Hardy County, West Virginia",121100
54033,"Harrison County, West Virginia",102900
54035,"Jackson County, West Virginia",113400
54037,"Jefferson County, West Virginia",215300
54039,"Kanawha County, West Virginia",107100
54041,"Lewis County, West Virginia",93100
54043,"Lincoln County, West Virginia",82400
54045,"Logan County, West Virginia",85600
54047,"McDowell County, West Virginia",33600
54049,"Marion County, West Virginia",107100
54051,"Marshall County, West Virginia",98100
54053,"Mason County, West Virginia",76900
54055,"Mercer County, West Virginia",87400
54057,"Mineral County, West Virginia",128300
54059,"Mingo County, West Virginia",70600
54061,"Monongalia County, West Virginia",170700
54063,"Monroe County, West Virginia",102500
54065,"Morgan County, West Virginia",168900
54067,"Nicholas County, West Virginia",87300
54069,"Ohio County, West Virginia",110000
54071,"Pendleton County, West Virginia",106400
54073,"Pleasants County, West Virginia",104300
54075,"Pocahontas County, West Virginia",113000
54077,"Preston County, West Virginia",105900
54079,"Putnam County, West Virginia",151800
54081,"Raleigh County, West Virginia",105500
54083,"Randolph County, West Virginia",99300
54085,"Ritchie County, West Virginia",80400
54087,"Roane County, West Virginia",88000
54089,"Summers County, West Virginia",88900
